index,text,author_is_TW
5686,"M.K.--That was what she would have written on everything when she was seventeen years old and very famous. She would ride back home in a red-and-white Packard automobile with her initials on the doors. She would have M.K. written in red on her handkerchiefs and underclothes. Maybe she would be a great inventor. She would invent little tiny radios the size of a green pea that people could carry around and stick in their ears. Also flying machines people could fasten on their backs like knapsacks and go zipping all over the world. After that she would be the first one to make a large tunnel through the world to China, and people could go down in big balloons. Those were the first things she would invent. They were already planned.",0
6928,"'But give me the names and addresses of the other two boys. And tell me the names of the guards.'  'Listen here, white man. It seem to me like you meaning to get me into trouble. '  'Trouble!'",0
3952,"The new arrivals held their position along one wall, and the other people now withdrew a little, leaving them to themselves. The audience was thus divided into two distinct halves--the people of wealth and talent on one side, and those of wealth and fashion or ""Society"" on the other. On a signal from Mr. Logan, Mr. Walters detached himself from his group, came over, arranged the tails of his coat, and knelt down gracefully beside his friend. Then, acting on instructions, he read aloud from a typewritten paper which Mr. Logan had handed to him. It was a whimsical document designed to put everybody in the right mood, for it stated that in order to enjoy and understand the circus one must make an effort to recover his lost youth and have the spirit of a child again. Mr. Walters read it with great gusto in a cultivated tone of voice which almost ran over with happy laughter. When he had finished, he got up and resumed his place among his friends, and Mr. Logan then began his performance.",1
1732,"Sometimes I believe she did it on purpose. My God, am I to get no happiness from life? Will they never leave me alone? Urr-p! Urr-p!""--Her rough bacchic smile played loosely over her large unhappy face. Mama, in God's name where does it all come from?"" she said, grinning tearfully. I do nothing but mop up after her. Will you please tell me how long it's going to last?""  Eliza laughed slyly, passing her finger under her broad nosewing.",1
8261,“What’s the matter?”  “I don’t know. I’m through with them. I’m absolutely through with them.”,0
8617,“Where were you?”  “Here. And after it shut we went over to that other café. The old man there speaks German and English.”,0
2413,"I don't think you do. You know nothing whatever about me. I know nothing about you--or any of you. I have lived here with you for seventeen years and I'm a stranger. In all that time have you ever talked to me like a brother? Have you ever told me anything of yourself? Have you ever tried to be a friend or a companion to me?""  ""I don't know what you want,"" Luke answered, ""but I thought I was acting for the best.",1
2455,"Through this crowd, with matted uncut hair that fell into his eyes, that shot its spirals through the rents of his old green hat, that curled a thick scroll up his dirty neck, Eugene plunged with hot devouring eyes--soaked in his sweat by day, sharp and stale by night. In this great camp of vagrant floaters he lost himself: he came home into this world from loneliness. The hunger for voyages, the hunger that haunts Americans, who are a nomad race, was half- assuaged here in this maelstrom of the war.",1
9488,“Really?”  “Of course. I can’t even marry Mike.” “Maybe he thought that would make him Lord Ashley.”  “No.,0
8134,"I got up and walked over toward the dancing-floor. Mrs. Braddocks followed me. “Don’t be cross with Robert,” she said. “He’s still only a child, you know.”",0
8767,"We’ll go in on the afternoon bus, I’m afraid.” “What a rotten business. I had hoped we’d all have another go at the Irati together.”",0
1535,"H'm!"" said Eliza, with a bantering smile. Why, say, boy, what do you want to do that for? You're my baby!",1
5071,"The two men went downstairs again, and now for the first time remembered that in the confusion of their meeting they had not thought to introduce themselves. George told his name, and was pleased and flattered to learn that his host knew it and had even read his book. His host had the curious name of Rickenbach Reade. He informed George later in the evening that he was half-German. He had lived in England all his life, however, and in manner, speech, and appearance he was pure British.",1
14,"He was only past thirty, but he looked much older. His face was yellow and sunken; the waxen blade of his nose looked like a beak. He had long brown mustaches that hung straight down mournfully.",1
4695,"She: ""He just stood lookin' at me with that funny look. Then he shook his head at me--as if I'd done somep'n--as if it was my fault--as if he was disgusted wit' me. ' Yes,' he says, an' gets his hat, an' leaves his dollah, an' walks out. Tie that one down! Well, I gets to thinkin' it oveh, an' I figure that next day he's goin' t' spring itstaht givin' me the old oil about how his wife don't undehstand 'im, or how he's not livin' wit' her an' how lonesome he is--an' how about it?--can't we get togetheh some night for dinneh? And number two, rapt: ""So w'at happens?",1
