season_name,season,full_name,castaway_id,castaway,age,city,state,personality_type,episode,day,order,result,jury_status,original_tribe,swapped_tribe,swapped_tribe_2,merged_tribe,total_votes_received,immunity_idols_won,short_name,date_of_birth,date_of_death,gender,race,ethnicity,occupation
Survivor: All-Stars,8,Jenna Lewis,9,Jenna L.,26,Burbank,California,ENFP,16,38,16,14th voted out,7th jury member,Saboga,Chapera,Mogo Mogo,Chaboga Mogo,0,0,Jenna L.,1977-07-16,,Female,,,Student
Survivor: All-Stars,8,Rupert Boneham,107,Rupert,39,Indianapolis,Indiana,ESFJ,16,37,15,13th voted out,6th jury member,Saboga,Chapera,Mogo Mogo,Chaboga Mogo,4,0,Rupert,1964-01-27,,Male,,,Troubled Teens Mentor
Survivor: All-Stars,8,Tom Buchanan,45,Tom,48,Rich Valley,Virginia,ESTP,15,36,14,12th voted out,5th jury member,Chapera,Chapera,Mogo Mogo,Chaboga Mogo,4,1,Tom,1955-10-30,,Male,,,Goat Farmer
Survivor: All-Stars,8,Shii Ann Huang,71,Shii Ann,29,New York City,New York,INTJ,14,33,13,11th voted out,4th jury member,Mogo Mogo,Mogo Mogo,Chapera,Chaboga Mogo,5,1,Shii Ann,1974-01-24,,Female,Asian,Taiwanese American,Executive Recruiter
Survivor: All-Stars,8,Alicia Calaway,24,Alicia,35,New York City,New York,ESTJ,13,30,12,10th voted out,3rd jury member,Chapera,Chapera,Mogo Mogo,Chaboga Mogo,7,0,Alicia,1968-05-01,,Female,Black,,Personal Trainer
Survivor: All-Stars,8,Kathy Vavrick-O'Brien,62,Kathy,48,Burlington,Vermont,ESFJ,12,28,11,9th voted out,2nd jury member,Mogo Mogo,Mogo Mogo,Chapera,Chaboga Mogo,6,1,Kathy,1955-01-06,,Female,,,Real Estate Agent
Survivor: All-Stars,8,Lex van den Berghe,46,Lex,40,Santa Cruz,California,ENTJ,11,27,10,8th voted out,1st jury member,Mogo Mogo,Mogo Mogo,Chapera,Chaboga Mogo,7,0,Lex,1963-06-18,,Male,,,Marketing Manager
Survivor: All-Stars,8,Jerri Manthey,25,Jerri,33,Los Angeles,California,ESFP,10,24,9,7th voted out,,Saboga,Mogo Mogo,Chapera,,7,0,Jerri,1970-09-05,,Female,,,Aspiring Actress
Survivor: All-Stars,8,Ethan Zohn,48,Ethan,30,New York City,New York,ISFP,8,21,8,6th voted out,,Saboga,Mogo Mogo,,,6,0,Ethan,1973-11-12,,Male,White,Jewish,Professional Soccer Player;Social Entrepreneur/Keynote Speaker
Survivor: All-Stars,8,Colby Donaldson,31,Colby,29,Los Angeles,California,ISTP,7,19,7,5th voted out,,Mogo Mogo,Mogo Mogo,,,4,0,Colby,1974-04-01,,Male,,,Auto Customizer
Survivor: All-Stars,8,Susan Hawk,13,Sue,42,Las Vegas,Nevada,ESTP,6,17,6,Quit,,Chapera,Chapera,,,0,0,Sue,1961-08-17,,Female,,,Truck Driver
Survivor: All-Stars,8,Richard Hatch,16,Richard,42,Middletown,Rhode Island,ENTP,5,15,5,4th voted out,,Mogo Mogo,Mogo Mogo,,,6,0,Richard,1961-04-08,,Male,,,Corporate Trainer
Survivor: All-Stars,8,Rob Cesternino,94,Rob C.,25,Plainview,New York,ENTP,4,12,4,3rd voted out,,Chapera,,,,5,0,Rob C.,1978-10-20,,Male,,,Computer Projects Coordinator
Survivor: All-Stars,8,Jenna Morasca,96,Jenna M.,22,Bridgeville,Pennsylvania,ISTP,3,9,3,Quit,,Mogo Mogo,,,,0,0,Jenna M.,1981-02-15,,Female,,,Swimsuit Model
Survivor: All-Stars,8,Rudy Boesch,14,Rudy,75,Virginia Beach,Virginia,ISTJ,2,6,2,2nd voted out,,Saboga,,,,3,0,Rudy,1928-01-20,2019-11-01,Male,,,Retired Navy SEAL
Survivor: All-Stars,8,Tina Wesson,32,Tina,42,Knoxville,Tennessee,ESFJ,1,3,1,1st voted out,,Saboga,,,,4,0,Tina,1960-12-26,,Female,,,Personal Nurse;Motivational Speaker
Survivor: Pearl Islands,7,Sandra Diaz-Twine,112,Sandra,29,Fort Lewis,Washington,ESTP,15,39,18,Sole Survivor,,Drake,Drake,,Balboa,0,0,Sandra,1974-07-30,,Female,,Hispanic or Latino,Office Assistant;Case Manager
Survivor: Pearl Islands,7,Lillian Morris,99,Lillian,51,Loveland,Ohio,INFP,15,39,17,Runner-up,,Morgan,The Outcasts,,Balboa,10,1,Lillian,1952-04-03,,Female,,,Scout Troop Leader
Survivor: Pearl Islands,7,Jon Dalton,111,Jonny Fairplay,29,Los Angeles,California,ENTP,14,38,16,15th voted out,7th jury member,Drake,Drake,,Balboa,7,0,Jonny Fairplay,1974-03-11,,Male,,,Art Consultant
Survivor: Pearl Islands,7,Darrah Johnson,110,Darrah,22,Liberty,Mississippi,ISTP,14,37,15,14th voted out,6th jury member,Morgan,Morgan,,Balboa,6,3,Darrah,1981-05-19,,Female,,,Mortician
Survivor: Pearl Islands,7,Burton Roberts,100,Burton,31,San Francisco,California,ISTJ,13,36,14,13th voted out,5th jury member,Drake,The Outcasts,,Balboa,10,2,Burton,1972-04-10,,Male,,,Marketing Executive
Survivor: Pearl Islands,7,Christa Hastie,109,Christa,24,Los Angeles,California,ESFP,12,33,13,12th voted out,4th jury member,Drake,Drake,,Balboa,7,0,Christa,1978-11-06,,Female,,,Computer Programmer
Survivor: Pearl Islands,7,Tijuana Bradley,108,Tijuana,26,St. Louis,Missouri,ESFP,11,30,12,11th voted out,3rd jury member,Morgan,Morgan,,Balboa,5,0,Tijuana,1976-07-23,,Female,Black,,Pharmaceutical Sales
Survivor: Pearl Islands,7,Rupert Boneham,107,Rupert,39,Indianapolis,Indiana,ESFJ,10,27,11,10th voted out,2nd jury member,Drake,Drake,,Balboa,7,2,Rupert,1964-01-27,,Male,,,Troubled Teens Mentor
Survivor: Pearl Islands,7,Ryan Opray,106,Ryan O.,30,Los Gatos,California,ISFJ,9,24,10,9th voted out,1st jury member,Morgan,Morgan,,Balboa,0,0,Ryan O.,1972-08-06,,Male,,,Electrician
Survivor: Pearl Islands,7,Andrew Savage,105,Andrew,39,Chicago,Illinois,ESTJ,8,21,9,8th voted out,,Morgan,Morgan,,Balboa,6,0,Andrew,1963-07-29,,Male,,,Attorney
Survivor: Pearl Islands,7,Osten Taylor,104,Osten,27,Boston,Massachusetts,ESFP,7,19,8,Quit,,Morgan,Morgan,,,2,0,Osten,1975-12-10,,Male,Black,,Equity Trade Manager
Survivor: Pearl Islands,7,Shawn Cohen,103,Shawn,28,Hollywood,California,ESTP,7,19,7,7th voted out,,Drake,Drake,,,5,0,Shawn,1974-09-20,,Male,White,Jewish,Advertising Sales
Survivor: Pearl Islands,7,Trish Dunn,102,Trish,42,Annapolis,Maryland,ENFJ,6,18,6,6th voted out,,Drake,The Outcasts,,,4,0,Trish,1960-10-29,,Female,,,Sales Executive
Survivor: Pearl Islands,7,Michelle Tesauro,101,Michelle,22,Washington,D.C.,ENFP,5,15,5,5th voted out,,Drake,The Outcasts,,,6,0,Michelle,1981-01-16,,Female,,,Student
Survivor: Pearl Islands,7,Burton Roberts,100,Burton,31,San Francisco,California,ISTJ,4,12,4,4th voted out,,Drake,The Outcasts,,,10,2,Burton,1972-04-10,,Male,,,Marketing Executive
Survivor: Pearl Islands,7,Lillian Morris,99,Lillian,51,Loveland,Ohio,INFP,3,9,3,3rd voted out,,Morgan,The Outcasts,,,10,1,Lillian,1952-04-03,,Female,,,Scout Troop Leader
Survivor: Pearl Islands,7,Ryan Shoulders,98,Ryan S.,23,Clarksville,Tennessee,INFP,2,6,2,2nd voted out,,Morgan,The Outcasts,,,0,0,Ryan S.,1980-03-28,,Male,,,Produce Clerk
Survivor: Pearl Islands,7,Nicole Delma,97,Nicole,24,Hermosa Beach,California,INTP,1,3,1,1st voted out,,Morgan,The Outcasts,,,7,0,Nicole,1978-09-19,,Female,,,Massage Therapist
Survivor: The Amazon,6,Jenna Morasca,96,Jenna,21,Bridgeville,Pennsylvania,ISTP,15,39,16,Sole Survivor,,Jaburu,Jaburu,,Jacaré,3,3,Jenna M.,1981-02-15,,Female,,,Swimsuit Model
Survivor: The Amazon,6,Matthew von Ertfelda,95,Matthew,33,Washington,D.C.,INTP,15,39,15,Runner-up,,Tambaqui,Jaburu,,Jacaré,6,2,Matthew,1969-07-24,,Male,,,Restaurant Designer
Survivor: The Amazon,6,Rob Cesternino,94,Rob,24,Wantagh,New York,ENTP,14,38,14,14th voted out,7th jury member,Tambaqui,Jaburu,,Jacaré,4,1,Rob C.,1978-10-20,,Male,,,Computer Projects Coordinator
Survivor: The Amazon,6,Butch Lockley,93,Butch,50,Olney,Illinois,ISFJ,14,37,13,13th voted out,6th jury member,Tambaqui,Tambaqui,,Jacaré,5,0,Butch,1952-08-28,,Male,,,Principal
Survivor: The Amazon,6,Heidi Strobel,92,Heidi,24,Jefferson City,Missouri,ENTJ,13,36,12,12th voted out,5th jury member,Jaburu,Tambaqui,,Jacaré,3,0,Heidi,1978-10-29,,Female,,,Gym Teacher
Survivor: The Amazon,6,Christy Smith,91,Christy,24,Basalt,Colorado,INFP,12,33,11,11th voted out,4th jury member,Jaburu,Tambaqui,,Jacaré,9,0,Christy,1978-09-13,,Female,,,Children's Adventure Guide
Survivor: The Amazon,6,Alex Bell,90,Alex,32,Los Angeles,California,ENFJ,11,30,10,10th voted out,3rd jury member,Tambaqui,Jaburu,,Jacaré,6,0,Alex,1970-05-16,,Male,,,Triathlon Coach
Survivor: The Amazon,6,Deena Bennett,89,Deena,35,Riverside,California,ENTJ,9,27,9,9th voted out,2nd jury member,Jaburu,Jaburu,,Jacaré,6,1,Deena,1967-02-12,,Female,,Hispanic or Latino,Deputy District Attorney
Survivor: The Amazon,6,Dave Johnson,88,Dave,23,Pasadena,California,ISTJ,8,24,8,8th voted out,1st jury member,Tambaqui,Tambaqui,,Jacaré,8,0,Dave,1979-01-16,,Male,,,Rocket Scientist
Survivor: The Amazon,6,Roger Sexton,87,Roger,56,Valencia,California,ISTJ,7,21,7,7th voted out,,Tambaqui,Tambaqui,,Jacaré,11,0,Roger,1946-09-26,,Male,,,Construction Company V.P.
Survivor: The Amazon,6,Shawna Mitchell,86,Shawna,23,Los Angeles,California,ENFP,6,18,6,6th voted out,,Jaburu,Jaburu,,,6,0,Shawna,1979-07-28,,Female,,,Retail Saleswoman
Survivor: The Amazon,6,Jeanne Hebert,85,Jeanne,40,North Attleboro,Massachusetts,ISTJ,5,15,5,5th voted out,,Jaburu,Tambaqui,,,5,0,Jeanne,1962-01-06,,Female,,,Marketing Director
Survivor: The Amazon,6,JoAnna Ward,84,JoAnna,31,Orangeburg,South Carolina,ISTJ,4,12,4,4th voted out,,Jaburu,,,,4,0,JoAnna,1971-04-29,,Female,Black,,Guidance Counselor
Survivor: The Amazon,6,Daniel Lue,83,Daniel,26,Houston,Texas,INFP,3,9,3,3rd voted out,,Tambaqui,,,,7,0,Daniel,1975-11-29,,Male,Asian,Chinese American,Tax Accountant
Survivor: The Amazon,6,Janet Koth,82,Janet,46,Manchester,Missouri,ISFJ,2,6,2,2nd voted out,,Jaburu,,,,5,0,Janet,1955-11-18,,Female,,,Homemaker
Survivor: The Amazon,6,Ryan Aiken,81,Ryan,23,Ellicott City,Maryland,ESFP,1,3,1,1st voted out,,Tambaqui,,,,4,0,Ryan,1979-02-13,,Male,,,Model
Survivor: Thailand,5,Brian Heidik,80,Brian,34,Quartz Hill,California,ISTP,15,39,16,Sole Survivor,,Chuay Gahn,,,Chuay Jai,0,3,Brian,1968-03-09,,Male,,,Used Car Salesman
Survivor: Thailand,5,Clay Jordan,79,Clay,46,Monroe,Louisiana,ESTP,15,39,15,Runner-up,,Chuay Gahn,,,Chuay Jai,3,1,Clay,1955-12-30,,Male,,,Restaurant Owner
Survivor: Thailand,5,Jan Gentry,78,Jan,53,Tampa,Florida,ENFP,14,38,14,14th voted out,7th jury member,Chuay Gahn,,,Chuay Jai,5,0,Jan,1948-10-31,,Female,,,Teacher
Survivor: Thailand,5,Helen Glover,77,Helen,47,Middletown,Rhode Island,ISTJ,14,37,13,13th voted out,6th jury member,Chuay Gahn,,,Chuay Jai,5,1,Helen,1955-04-28,,Female,,,Navy Swim Instructor
Survivor: Thailand,5,Ted Rogers Jr.,76,Ted,37,Durham,North Carolina,ESTP,13,36,12,12th voted out,5th jury member,Chuay Gahn,,,Chuay Jai,7,1,Ted,1964-12-28,,Male,Black,,Software Development Manager
Survivor: Thailand,5,Jake Billingsley,75,Jake,60,McKinney,Texas,ISFJ,12,33,11,11th voted out,4th jury member,Sook Jai,,,Chuay Jai,7,0,Jake,1941-08-21,,Male,,,Land Broker
Survivor: Thailand,5,Penny Ramsey,74,Penny,27,Plano,Texas,ESFJ,10,30,10,10th voted out,3rd jury member,Sook Jai,,,Chuay Jai,5,0,Penny,1975-04-24,,Female,,,Pharmaceutical Sales
Survivor: Thailand,5,Ken Stafford,73,Ken,30,Brooklyn,New York,ESTJ,9,27,9,9th voted out,2nd jury member,Sook Jai,,,Chuay Jai,6,0,Ken,1972-06-20,,Male,,,NYC Police Officer
Survivor: Thailand,5,Erin Collins,72,Erin,26,Austin,Texas,ESFP,8,24,8,8th voted out,1st jury member,Sook Jai,,,,3,0,Erin,1976-01-07,,Female,,,Real Estate Agent
Survivor: Thailand,5,Shii Ann Huang,71,Shii Ann,28,New York City,New York,INTJ,7,21,7,7th voted out,,Sook Jai,,,,10,0,Shii Ann,1974-01-24,,Female,Asian,Taiwanese American,Executive Recruiter
Survivor: Thailand,5,Robert Zbacnik,70,Robb,23,Scottsdale,Arizona,ESFP,6,18,6,6th voted out,,Sook Jai,,,,5,0,Robb,1978-09-12,,Male,,,Bartender
Survivor: Thailand,5,Stephanie Dill,69,Stephanie,29,Ozark,Arkansas,ISTJ,5,15,5,5th voted out,,Sook Jai,,,,5,0,Stephanie,1972-11-15,,Female,,,Firefighter
Survivor: Thailand,5,Ghandia Johnson,68,Ghandia,33,Denver,Colorado,ESFP,4,12,4,4th voted out,,Chuay Gahn,,,,5,0,Ghandia,1969-01-03,,Female,Black,,Legal Secretary
Survivor: Thailand,5,Jed Hildebrand,67,Jed,25,Dallas,Texas,ISFP,3,9,3,3rd voted out,,Sook Jai,,,,5,0,Jed,1976-12-05,,Male,,,Dental Student
Survivor: Thailand,5,Tanya Vance,66,Tanya,27,Gray,Tennessee,ESTJ,2,6,2,2nd voted out,,Chuay Gahn,,,,5,0,Tanya,1974-11-29,,Female,,,Social Worker
Survivor: Thailand,5,John Raymond,65,John,40,Slidell,Louisiana,ENFP,1,3,1,1st voted out,,Chuay Gahn,,,,6,0,John,1962-02-21,,Male,,,Pastor
Survivor: Marquesas,4,Vecepia Towery,64,Vecepia,36,Hayward,California,ISTJ,15,39,16,Sole Survivor,,Maraamu,Rotu,,Soliantu,2,2,Vecepia,1965-12-09,,Female,Black,,Office Manager
Survivor: Marquesas,4,Neleh Dennis,63,Neleh,21,Layton,Utah,ENFP,15,39,15,Runner-up,,Rotu,Maraamu,,Soliantu,4,1,Neleh,1980-02-19,,Female,,,Student
Survivor: Marquesas,4,Kathy Vavrick-O'Brien,62,Kathy,46,Burlington,Vermont,ESFJ,14,38,14,13th voted out,7th jury member,Rotu,Maraamu,,Soliantu,5,2,Kathy,1955-01-06,,Female,,,Real Estate Agent
Survivor: Marquesas,4,Paschal English,61,Paschal,56,Thomaston,Georgia,ISFJ,14,37,13,Eliminated,6th jury member,Rotu,Maraamu,,Soliantu,0,0,Paschal,1945-03-05,,Male,,,Judge
Survivor: Marquesas,4,Sean Rector,60,Sean,30,Los Angeles,California,ENTP,13,36,12,12th voted out,5th jury member,Maraamu,Rotu,,Soliantu,7,0,Sean,1971-08-20,,Male,Black,,Teacher
Survivor: Marquesas,4,Robert DeCanio,59,Robert,38,College Point,New York,ISTJ,12,33,11,11th voted out,4th jury member,Rotu,Rotu,,Soliantu,6,1,Robert,1963-06-19,,Male,,,Limousine Driver
Survivor: Marquesas,4,Tammy Leitner,58,Tammy,29,Mesa,Arizona,ENFJ,11,30,10,10th voted out,3rd jury member,Rotu,Rotu,,Soliantu,5,2,Tammy,1972-07-03,,Female,,,Crime Reporter
Survivor: Marquesas,4,Zoe Zanidakis,57,Zoe,35,Monhegan,Maine,ISTJ,10,27,9,9th voted out,2nd jury member,Rotu,Rotu,,Soliantu,8,0,Zoe,1966-03-17,,Female,,,Fishing Boat Captain
Survivor: Marquesas,4,John Carroll,56,John,36,Omaha,Nebraska,ENTJ,8,24,8,8th voted out,1st jury member,Rotu,Rotu,,Soliantu,8,0,John,1965-06-14,,Male,,,Registered Nurse
Survivor: Marquesas,4,Rob Mariano,55,Boston Rob,25,Canton,Massachusetts,ESTJ,7,21,7,7th voted out,,Maraamu,Rotu,,Soliantu,8,0,Boston Rob,1975-12-25,,Male,,,Construction Worker
Survivor: Marquesas,4,Gina Crews,54,Gina,28,Gainesville,Florida,ISFJ,6,18,6,6th voted out,,Maraamu,Maraamu,,,3,0,Gina,1973-02-07,,Female,,,Nature Guide
Survivor: Marquesas,4,Gabriel Cade,53,Gabriel,23,Hollywood,California,INFP,5,15,5,5th voted out,,Rotu,Rotu,,,7,0,Gabriel,1978-07-01,,Male,,,Bartender
Survivor: Marquesas,4,Sarah Jones,52,Sarah,24,Newport Beach,California,ISFP,4,12,4,4th voted out,,Maraamu,Maraamu,,,11,0,Sarah,1977-08-11,,Female,,,Account Manager
Survivor: Marquesas,4,Hunter Ellis,51,Hunter,33,La Jolla,California,ESTJ,3,9,3,3rd voted out,,Maraamu,,,,4,0,Hunter,1968-07-05,,Male,,,Former Navy Fighter Pilot
Survivor: Marquesas,4,Patricia Jackson,50,Patricia,49,Lugoff,South Carolina,ISFJ,2,6,2,2nd voted out,,Maraamu,,,,5,0,Patricia,1952-04-08,,Female,,,Truck Assembler
Survivor: Marquesas,4,Peter Harkey,49,Peter,44,Millis,Massachusetts,ENFP,1,3,1,1st voted out,,Maraamu,,,,5,0,Peter,1956-01-17,,Male,,,Bowling Alley Owner
Survivor: Africa,3,Ethan Zohn,48,Ethan,27,Lexington,Massachusetts,ISFP,15,39,16,Sole Survivor,,Boran,Boran,,Moto Maji,0,1,Ethan,1973-11-12,,Male,White,Jewish,Professional Soccer Player;Social Entrepreneur/Keynote Speaker
Survivor: Africa,3,Kim Johnson,47,Kim J.,56,Oyster Bay,New York,ISFJ,15,39,15,Runner-up,,Boran,Boran,,Moto Maji,0,2,Kim J.,1944-09-18,,Female,,,Retired Teacher
Survivor: Africa,3,Lex van den Berghe,46,Lex,38,Santa Cruz,California,ENTJ,14,38,14,14th voted out,7th jury member,Boran,Samburu,,Moto Maji,10,3,Lex,1963-06-18,,Male,,,Marketing Manager
Survivor: Africa,3,Tom Buchanan,45,Tom,45,Rich Valley,Virginia,ESTP,14,37,13,13th voted out,6th jury member,Boran,Samburu,,Moto Maji,9,1,Tom,1955-10-30,,Male,,,Goat Farmer
Survivor: Africa,3,Teresa Cooper,44,Teresa,42,Jackson,Georgia,ENFP,13,36,12,12th voted out,5th jury member,Samburu,Boran,,Moto Maji,4,1,Teresa,1959-05-05,,Female,,,Flight Attendant
Survivor: Africa,3,Kim Powers,43,Kim P.,29,Conshohocken,Pennsylvania,INFP,12,33,11,11th voted out,4th jury member,Samburu,Samburu,,Moto Maji,4,0,Kim P.,1971-12-03,,Female,,,Freelance Marketer
Survivor: Africa,3,Frank Garrison,42,Frank,43,Odessa,New York,ISTJ,11,30,10,10th voted out,3rd jury member,Samburu,Boran,,Moto Maji,9,0,Frank,1958-07-22,,Male,,,Telephone Technician
Survivor: Africa,3,Brandon Quinton,41,Brandon,25,Dallas,Texas,ENFP,10,27,9,9th voted out,2nd jury member,Samburu,Samburu,,Moto Maji,6,0,Brandon,1976-01-22,,Male,,,Bartender
Survivor: Africa,3,Kelly Goldsmith,40,Kelly,22,San Diego,California,ENTP,9,24,8,8th voted out,1st jury member,Boran,Samburu,,Moto Maji,5,0,Kelly,1979-04-27,,Female,,,Behavioral Research Analyst
Survivor: Africa,3,Clarence Black,39,Clarence,24,Detroit,Michigan,ISTP,7,21,7,7th voted out,,Boran,Boran,,Moto Maji,12,0,Clarence,1976-12-21,,Male,Black,,Basketball Coach
Survivor: Africa,3,Lindsey Richter,38,Lindsey,26,Portland,Oregon,ESFP,6,18,6,6th voted out,,Samburu,Samburu,,,12,0,Lindsey,1974-08-31,,Female,,,Advertising Executive
Survivor: Africa,3,Silas Gaither,37,Silas,23,Los Angeles,California,ESTJ,5,15,5,5th voted out,,Samburu,Boran,,,8,0,Silas,1978-01-28,,Male,,,Bartender
Survivor: Africa,3,Linda Spencer,36,Linda,44,Boston,Massachusetts,ESFJ,4,12,4,4th voted out,,Samburu,,,,4,0,Linda,1957-01-01,,Female,Black,,Career Counselor
Survivor: Africa,3,Carl Bilancione,35,Carl,46,Winter Springs,Florida,ESTJ,3,9,3,3rd voted out,,Samburu,,,,7,0,Carl,1955-06-20,,Male,,,Dentist
Survivor: Africa,3,Jessie Camacho,34,Jessie,26,Orlando,Florida,ISFP,2,6,2,2nd voted out,,Boran,,,,5,0,Jessie,1974-09-24,,Female,,Hispanic or Latino,Deputy Sheriff
Survivor: Africa,3,Diane Ogden,33,Diane,42,Lincoln,Nebraska,ESTP,1,3,1,1st voted out,,Boran,,,,6,0,Diane,1959-04-27,,Female,,,U.S. Mail Carrier
Survivor: The Australian Outback,2,Tina Wesson,32,Tina,40,Knoxville,Tennessee,ESFJ,16,42,16,Sole Survivor,,Ogakor,,,Barramundi,0,0,Tina,1960-12-26,,Female,,,Personal Nurse;Motivational Speaker
Survivor: The Australian Outback,2,Colby Donaldson,31,Colby,26,Dallas,Texas,ISTP,16,42,15,Runner-up,,Ogakor,,,Barramundi,9,5,Colby,1974-04-01,,Male,,,Auto Customizer
Survivor: The Australian Outback,2,Keith Famie,30,Keith,40,West Bloomfield,Michigan,ESTJ,15,41,14,13th voted out,7th jury member,Ogakor,,,Barramundi,10,2,Keith,1960-02-11,,Male,,,Chef
Survivor: The Australian Outback,2,Elisabeth Filarski,29,Elisabeth,23,Newton,Massachusetts,INFP,14,39,13,12th voted out,6th jury member,Kucha,,,Barramundi,5,0,Elisabeth,1977-05-28,,Female,,,Footwear Designer
Survivor: The Australian Outback,2,Rodger Bingham,28,Rodger,53,Crittenden,Kentucky,ISFJ,13,36,12,11th voted out,5th jury member,Kucha,,,Barramundi,5,0,Rodger,1947-07-05,,Male,,,Teacher/Farmer
Survivor: The Australian Outback,2,Amber Brkich,27,Amber,22,Beaver,Pennsylvania,ISFP,12,33,11,10th voted out,4th jury member,Ogakor,,,Barramundi,6,0,Amber,1978-08-11,,Female,,,Administrative Assistant;Director of Marketing and Communications
Survivor: The Australian Outback,2,Nick Brown,26,Nick,23,Steilacoom,Washington,ISTJ,11,30,10,9th voted out,3rd jury member,Kucha,,,Barramundi,4,1,Nick,1977-04-02,,Male,Black,,Harvard Law Student
Survivor: The Australian Outback,2,Jerri Manthey,25,Jerri,30,Los Angeles,California,ESFP,10,27,9,8th voted out,2nd jury member,Ogakor,,,Barramundi,12,0,Jerri,1970-09-05,,Female,,,Aspiring Actress
Survivor: The Australian Outback,2,Alicia Calaway,24,Alicia,32,Manhattan,New York,ESTJ,8,24,8,7th voted out,1st jury member,Kucha,,,Barramundi,5,0,Alicia,1968-05-01,,Female,Black,,Personal Trainer
Survivor: The Australian Outback,2,Jeff Varner,23,Jeff,34,Manhattan,New York,ENFP,7,21,7,6th voted out,,Kucha,,,Barramundi,11,0,Jeff,1966-04-16,,Male,,,Internet Projects Manager
Survivor: The Australian Outback,2,Michael Skupin,22,Michael,38,White Lake,Michigan,ESFJ,6,17,6,Medically evacuated,,Kucha,,,,0,0,Michael,1962-01-29,,Male,,,Software Publisher;Part-Time Professional Speaker
Survivor: The Australian Outback,2,Kimmi Kappenberg,21,Kimmi,27,Ronkonkoma,New York,ENFP,5,15,5,5th voted out,,Kucha,,,,6,0,Kimmi,1972-11-11,,Female,,,Bartender
Survivor: The Australian Outback,2,Mitchell Olson,20,Mitchell,23,Union City,New Jersey,ENFP,4,12,4,4th voted out,,Ogakor,,,,6,0,Mitchell,1977-03-17,,Male,,,Singer/Songwriter
Survivor: The Australian Outback,2,Maralyn Hershey,19,Maralyn,51,Wakefield,Virginia,ESTP,3,9,3,3rd voted out,,Ogakor,,,,5,0,Maralyn,1949-01-24,,Female,,,Retired Police Officer
Survivor: The Australian Outback,2,Kel Gleason,18,Kel,32,Fort Hood,Texas,ISTJ,2,6,2,2nd voted out,,Ogakor,,,,7,0,Kel,1968-01-05,,Male,,Hispanic or Latino,Army Intelligence Officer
Survivor: The Australian Outback,2,Debb Eaton,17,Debb,45,Milan,New Hampshire,ISFP,1,3,1,1st voted out,,Kucha,,,,7,0,Debb,1955-06-11,,Female,,,Corrections Officer
Survivor: Borneo,1,Richard Hatch,16,Richard,39,Newport,Rhode Island,ENTP,14,39,16,Sole Survivor,,Tagi,,,Rattana,6,1,Richard,1961-04-08,,Male,,,Corporate Trainer
Survivor: Borneo,1,Kelly Wiglesworth,15,Kelly,22,Kernville,California,ISFP,14,39,15,Runner-up,,Tagi,,,Rattana,0,4,Kelly,1977-06-24,,Female,,,River Guide
Survivor: Borneo,1,Rudy Boesch,14,Rudy,72,Virginia Beach,Virginia,ISTJ,13,38,14,14th voted out,7th jury member,Tagi,,,Rattana,8,1,Rudy,1928-01-20,2019-11-01,Male,,,Retired Navy SEAL
Survivor: Borneo,1,Susan Hawk,13,Sue,38,Palmyra,Wisconsin,ESTP,13,37,13,13th voted out,6th jury member,Tagi,,,Rattana,7,0,Sue,1961-08-17,,Female,,,Truck Driver
Survivor: Borneo,1,Sean Kenniff,12,Sean,30,Carle Place,New York,INTP,12,36,12,12th voted out,5th jury member,Tagi,,,Rattana,9,0,Sean,1969-11-27,,Male,,,Doctor
Survivor: Borneo,1,Colleen Haskell,11,Colleen,23,Miami Beach,Florida,INFP,11,33,11,11th voted out,4th jury member,Pagong,,,Rattana,7,0,Colleen,1976-12-06,,Female,,,Student
Survivor: Borneo,1,Gervase Peterson,10,Gervase,30,Willingboro,New Jersey,ESTP,10,30,10,10th voted out,3rd jury member,Pagong,,,Rattana,6,1,Gervase,1969-11-02,,Male,Black,,YMCA Basketball Coach;Cigar Lounge Owner
Survivor: Borneo,1,Jenna Lewis,9,Jenna,22,Franklin,New Hampshire,ENFP,9,27,9,9th voted out,2nd jury member,Pagong,,,Rattana,11,0,Jenna L.,1977-07-16,,Female,,,Student
Survivor: Borneo,1,Greg Buis,8,Greg,24,Gold Hill,Colorado,INTP,8,24,8,8th voted out,1st jury member,Pagong,,,Rattana,6,1,Greg,1975-12-31,,Male,,,Ivy League Graduate
Survivor: Borneo,1,Gretchen Cordy,7,Gretchen,38,Clarksville,Tennessee,ESFJ,7,21,7,7th voted out,,Pagong,,,Rattana,4,0,Gretchen,1962-02-07,,Female,,,Teacher
Survivor: Borneo,1,Joel Klug,6,Joel,27,Sherwood,Arkansas,ESTJ,6,18,6,6th voted out,,Pagong,,,,4,0,Joel,1972-04-13,,Male,,,Health Club Consultant
Survivor: Borneo,1,Dirk Been,5,Dirk,23,Spring Green,Wisconsin,ISFP,5,15,5,5th voted out,,Tagi,,,,4,0,Dirk,1976-06-15,,Male,,,Dairy Farmer
Survivor: Borneo,1,Ramona Gray,4,Ramona,29,Edison,New Jersey,ISTJ,4,12,4,4th voted out,,Pagong,,,,6,0,Ramona,1971-01-20,,Female,Black,,Biochemist/Chemist
Survivor: Borneo,1,Stacey Stillman,3,Stacey,27,San Francisco,California,ENTJ,3,9,3,3rd voted out,,Tagi,,,,6,0,Stacey,1972-08-11,,Female,,,Attorney
