"season_name","season","episode","day","episode_title","challenge_name","challenge_type","outcome_type","challenge_id","winner_ids","winner_names","winner_tribes","winner_statuses"
"Survivor: Guatemala",11,7,18,"Surprise Enemy Visit","Spooling Around","Reward","Tribal","CH0472","c(""158"", ""159"", ""141"", ""161"", ""166"")","c(""Amy"", ""Brandon"", ""Bobby Jon"", ""Gary"", ""Danni"")","c(""Yaxhá"", ""Yaxhá"", ""Yaxhá"", ""Yaxhá"", ""Yaxhá"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Guatemala",11,8,21,"The Hidden Immunity Idol","Pot Head","Immunity","Individual","CH0477","161","Gary","NA","Winner"
"Survivor: Guatemala",11,9,24,"Secret and Lies and an Idol Surprise","Bridge It","Immunity","Individual","CH0479","160","Jamie","NA","Winner"
"Survivor: Guatemala",11,9,24,"Secret and Lies and an Idol Surprise","Atlatl","Reward","Individual","CH0478","c(""162"", ""141"", ""144"")","c(""Judd"", ""Bobby Jon"", ""Stephenie"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Guatemala",11,10,27,"Eating and Sleeping With the Enemy","Around the Bend","Immunity","Individual","CH0482","165","Rafe","NA","Winner"
"Survivor: Guatemala",11,10,27,"Eating and Sleeping With the Enemy","Mud Slide","Reward","Team","CH0480","c(""166"", ""161"", ""162"", ""144"")","c(""Danni"", ""Gary"", ""Judd"", ""Stephenie"")","c(""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Guatemala",11,11,30,"Everything Is Personal","Witch Hunt","Immunity","Individual","CH0100","165","Rafe","NA","Winner"
"Survivor: Guatemala",11,11,30,"Everything Is Personal","Survivor Quiz Show","Reward","Individual","CH0082","c(""163"", ""165"")","c(""Cindy"", ""Rafe"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: Guatemala",11,12,33,"Price for Immunity","Squared Off","Immunity","Individual","CH0072","166","Danni","NA","Winner"
"Survivor: Guatemala",11,12,33,"Price for Immunity","Survivor Auction","Reward","Individual","CH0143","NA","NA","NA","Winner"
"Survivor: Guatemala",11,13,36,"Big Win, Big Decision, Big Mistake?","Pole Dancing","Immunity","Individual","CH0491","144","Stephenie","NA","Winner"
"Survivor: Guatemala",11,13,36,"Big Win, Big Decision, Big Mistake?","Survivor Pentathlon","Reward","Individual","CH0181","c(""163"", ""144"")","c(""Cindy"", ""Stephenie"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: Guatemala",11,14,37,"Thunder Storms & Sacrifice","The Maze","Immunity","Individual","CH0124","165","Rafe","NA","Winner"
"Survivor: Guatemala",11,14,38,"Thunder Storms & Sacrifice","Wobbly Boots","Immunity","Individual","CH0129","166","Danni","NA","Winner"
"Survivor: Panama",12,1,3,"The First Exile","4x4","Immunity","Tribal","CH0497","c(""169"", ""175"", ""177"", ""181"", ""172"", ""176"", ""178"", ""180"", ""171"", ""173"", ""174"", ""182"")","c(""Misty"", ""Sally"", ""Courtney"", ""Danielle"", ""Dan"", ""Bruce"", ""Shane"", ""Terry"", ""Bobby"", ""Nick"", ""Austin"", ""Aras"")","c(""Bayoneta"", ""Bayoneta"", ""Bayoneta"", ""Bayoneta"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""Viveros"", ""Viveros"", ""Viveros"", ""Viveros"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,1,3,"The First Exile","Skull Crush","Reward","Tribal","CH0496","c(""172"", ""176"", ""178"", ""180"", ""171"", ""173"", ""174"", ""182"", ""167"", ""168"", ""170"", ""179"")","c(""Dan"", ""Bruce"", ""Shane"", ""Terry"", ""Bobby"", ""Nick"", ""Austin"", ""Aras"", ""Tina"", ""Melinda"", ""Ruth Marie"", ""Cirie"")","c(""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""Viveros"", ""Viveros"", ""Viveros"", ""Viveros"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,2,6,"Breakdown","Anchor Management","Immunity","Tribal","CH0499","c(""169"", ""170"", ""172"", ""173"", ""174"", ""175"", ""180"")","c(""Misty"", ""Ruth Marie"", ""Dan"", ""Nick"", ""Austin"", ""Sally"", ""Terry"")","c(""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,2,6,"Breakdown","A Reptile Dysfunction","Reward","Tribal","CH0498","c(""169"", ""170"", ""172"", ""173"", ""174"", ""175"", ""180"")","c(""Misty"", ""Ruth Marie"", ""Dan"", ""Nick"", ""Austin"", ""Sally"", ""Terry"")","c(""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,3,8,"Crazy Fights, Snake Dinners","By Any Means Necessary","Immunity","Tribal","CH0430","c(""171"", ""176"", ""177"", ""178"", ""179"", ""181"", ""182"")","c(""Bobby"", ""Bruce"", ""Courtney"", ""Shane"", ""Cirie"", ""Danielle"", ""Aras"")","c(""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,3,8,"Crazy Fights, Snake Dinners","Wicker Flicker","Reward","Tribal","CH0284","c(""169"", ""170"", ""172"", ""173"", ""174"", ""175"", ""180"")","c(""Misty"", ""Ruth Marie"", ""Dan"", ""Nick"", ""Austin"", ""Sally"", ""Terry"")","c(""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,4,11,"Starvation and Lunacy","Sea Level, Tree Level","Immunity","Tribal","CH0500","c(""171"", ""176"", ""177"", ""178"", ""179"", ""181"", ""182"")","c(""Bobby"", ""Bruce"", ""Courtney"", ""Shane"", ""Cirie"", ""Danielle"", ""Aras"")","c(""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,4,11,"Starvation and Lunacy","Floating Puzzle","Reward","Tribal","CH0273","c(""171"", ""176"", ""177"", ""178"", ""179"", ""181"", ""182"")","c(""Bobby"", ""Bruce"", ""Courtney"", ""Shane"", ""Cirie"", ""Danielle"", ""Aras"")","c(""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,5,14,"For Cod's Sake","Buried at Sea","Immunity","Tribal","CH0502","c(""172"", ""173"", ""174"", ""175"", ""180"")","c(""Dan"", ""Nick"", ""Austin"", ""Sally"", ""Terry"")","c(""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"", ""La Mina"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,5,14,"For Cod's Sake","For Cod's Sake","Reward","Tribal","CH0501","c(""171"", ""176"", ""177"", ""178"", ""179"", ""181"", ""182"")","c(""Bobby"", ""Bruce"", ""Courtney"", ""Shane"", ""Cirie"", ""Danielle"", ""Aras"")","c(""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,6,15,"Salvation and Desertion","Tomb Raider","Reward and Immunity","Tribal","CH0473","c(""176"", ""177"", ""178"", ""179"", ""181"", ""182"")","c(""Bruce"", ""Courtney"", ""Shane"", ""Cirie"", ""Danielle"", ""Aras"")","c(""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"", ""Casaya"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,8,18,"An Emerging Plan","Vampire Bats","Immunity","Individual","CH0503","180","Terry","NA","Winner"
"Survivor: Panama",12,9,21,"The Power of the Idol","Ups and Downs","Immunity","Individual","CH0505","180","Terry","NA","Winner"
"Survivor: Panama",12,9,21,"The Power of the Idol","Rock the Boat","Reward","Team","CH0504","c(""182"", ""176"", ""175"")","c(""Aras"", ""Bruce"", ""Sally"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,10,24,"Fight for Your Life or Eat","Box Your Mind","Immunity","Individual","CH0224","180","Terry","NA","Winner"
"Survivor: Panama",12,10,24,"Fight for Your Life or Eat","Get Hooked","Reward","Team","CH0506","c(""176"", ""177"", ""175"", ""180"")","c(""Bruce"", ""Courtney"", ""Sally"", ""Terry"")","c(""NA"", ""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,11,25,"Medical Emergency","Q and A","Reward","Individual","CH0323","c(""179"", ""182"", ""181"")","c(""Cirie"", ""Aras"", ""Danielle"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Panama",12,12,30,"Perilous Scramble","Hold Your Own","Immunity","Individual","CH0509","180","Terry","NA","Winner"
"Survivor: Panama",12,12,30,"Perilous Scramble","The Key of Sea","Reward","Team","CH0508","c(""177"", ""181"", ""180"")","c(""Courtney"", ""Danielle"", ""Terry"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Winner"", ""Winner"")"
"Survivor: Panama",12,13,33,"Bamboozled","Vertigo","Immunity","Individual","CH0134","180","Terry","NA","Winner"
"Survivor: Panama",12,13,33,"Bamboozled","Survivor Pentathlon","Reward","Individual","CH0167","c(""180"", ""178"")","c(""Terry"", ""Shane"")","c(""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"")"
"Survivor: Panama",12,14,36,"Call the Whambulence!","Puzzle Dig","Immunity","Individual","CH0511","182","Aras","NA","Winner"
"Survivor: Panama",12,14,36,"Call the Whambulence!","Station by Station","Immunity","Individual","CH0510","c(""182"", ""179"")","c(""Aras"", ""Cirie"")","c(""NA"", ""NA"")","c(""Winner"", ""Winner"")"
"Survivor: Panama",12,15,38,"The Final Showdown","Sea Legs","Immunity","Individual","CH0254","181","Danielle","NA","Winner"
"Survivor: Panama",12,15,38,"The Final Showdown","Wall to Wall","Reward","Individual","CH0515","180","Terry","NA","Winner"
"Survivor: Cook Islands",13,1,3,"I Can Forgive Her But I Don't Have To Because She Screwed With My Chickens","Lock, Load and Light","Reward and Immunity","Tribal","CH0517","c(""188"", ""191"", ""193"", ""200"", ""202"")","c(""Cao Boi"", ""Brad"", ""Jenny"", ""Becky"", ""Yul"")","c(""Puka Puka"", ""Puka Puka"", ""Puka Puka"", ""Puka Puka"", ""Puka Puka"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,1,3,"I Can Forgive Her But I Don't Have To Because She Screwed With My Chickens","Lock, Load and Light","Immunity","Tribal","CH0517","c(""184"", ""185"", ""189"", ""186"", ""201"", ""184"", ""185"", ""189"", ""186"", ""201"")","c(""Billy"", ""Cecilia"", ""Cristina"", ""J.P."", ""Ozzy"", ""Billy"", ""Cecilia"", ""Cristina"", ""J.P."", ""Ozzy"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Roratonga"", ""Roratonga"", ""Roratonga"", ""Roratonga"", ""Roratonga"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,1,3,"I Can Forgive Her But I Don't Have To Because She Screwed With My Chickens","Lock, Load and Light","Reward","Tribal","CH0517","c(""198"", ""195"", ""190"", ""196"", ""197"", ""198"", ""195"", ""190"", ""196"", ""197"")","c(""Adam"", ""Candice"", ""Jessica"", ""Jonathan"", ""Parvati"", ""Adam"", ""Candice"", ""Jessica"", ""Jonathan"", ""Parvati"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Roratonga"", ""Roratonga"", ""Roratonga"", ""Roratonga"", ""Roratonga"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,2,6,"Dire Strengths and Dead Weight","Witch Hunt","Reward and Immunity","Tribal","CH0100","c(""188"", ""191"", ""193"", ""200"", ""202"", ""198"", ""195"", ""190"", ""196"", ""197"", ""194"", ""192"", ""187"", ""199"")","c(""Cao Boi"", ""Brad"", ""Jenny"", ""Becky"", ""Yul"", ""Adam"", ""Candice"", ""Jessica"", ""Jonathan"", ""Parvati"", ""Nate"", ""Rebecca"", ""Stephannie"", ""Sundra"")","c(""Puka Puka"", ""Puka Puka"", ""Puka Puka"", ""Puka Puka"", ""Puka Puka"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Manihiki"", ""Manihiki"", ""Manihiki"", ""Manihiki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,3,8,"Flirting and Frustration","Hot Pursuit","Immunity","Tribal","CH0439","c(""186"", ""187"", ""189"", ""191"", ""192"", ""193"", ""194"", ""197"", ""198"")","c(""J.P."", ""Stephannie"", ""Cristina"", ""Brad"", ""Rebecca"", ""Jenny"", ""Nate"", ""Parvati"", ""Adam"")","c(""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,4,11,"Ruling the Roost","Rescue Mission","Immunity","Tribal","CH0021","c(""188"", ""190"", ""195"", ""196"", ""199"", ""200"", ""201"", ""202"")","c(""Cao Boi"", ""Jessica"", ""Candice"", ""Jonathan"", ""Sundra"", ""Becky"", ""Ozzy"", ""Yul"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,4,11,"Ruling the Roost","Sacrificial Lamb","Reward","Tribal","CH0406","c(""188"", ""190"", ""195"", ""196"", ""199"", ""200"", ""201"", ""202"")","c(""Cao Boi"", ""Jessica"", ""Candice"", ""Jonathan"", ""Sundra"", ""Becky"", ""Ozzy"", ""Yul"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,5,14,"Don't Cry Over Spilled Octopus","United We Stand","Immunity","Tribal","CH0520","c(""188"", ""190"", ""195"", ""196"", ""199"", ""200"", ""201"", ""202"")","c(""Cao Boi"", ""Jessica"", ""Candice"", ""Jonathan"", ""Sundra"", ""Becky"", ""Ozzy"", ""Yul"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,5,14,"Don't Cry Over Spilled Octopus","Never Tear Us Apart","Reward","Tribal","CH0519","c(""187"", ""189"", ""191"", ""192"", ""193"", ""194"", ""197"", ""198"")","c(""Stephannie"", ""Cristina"", ""Brad"", ""Rebecca"", ""Jenny"", ""Nate"", ""Parvati"", ""Adam"")","c(""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,6,15,"Plan Voodoo","Kicking and Screaming","Reward","Tribal","CH0599","c(""188"", ""190"", ""195"", ""196"", ""199"", ""200"", ""201"", ""202"")","c(""Cao Boi"", ""Jessica"", ""Candice"", ""Jonathan"", ""Sundra"", ""Becky"", ""Ozzy"", ""Yul"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,8,18,"Why Aren't You Swimming?!","Stairway to Heaven","Immunity","Tribal","CH0529","c(""191"", ""192"", ""193"", ""194"", ""197"", ""198"")","c(""Brad"", ""Rebecca"", ""Jenny"", ""Nate"", ""Parvati"", ""Adam"")","c(""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"", ""Rarotonga"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,8,18,"Why Aren't You Swimming?!","Smash and Grab","Reward","Tribal","CH0524","c(""190"", ""195"", ""196"", ""199"", ""200"", ""201"", ""202"")","c(""Jessica"", ""Candice"", ""Jonathan"", ""Sundra"", ""Becky"", ""Ozzy"", ""Yul"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,9,21,"Mutiny","Depth Charge","Immunity","Tribal","CH0536","c(""199"", ""200"", ""201"", ""202"")","c(""Sundra"", ""Becky"", ""Ozzy"", ""Yul"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,9,21,"Mutiny","Barrel of Monkeys","Reward","Tribal","CH0531","c(""199"", ""200"", ""201"", ""202"")","c(""Sundra"", ""Becky"", ""Ozzy"", ""Yul"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,10,24,"People That You Like Want To See You Suffer","South Pacific","Immunity","Tribal","CH0537","c(""199"", ""200"", ""201"", ""202"")","c(""Sundra"", ""Becky"", ""Ozzy"", ""Yul"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,10,24,"People That You Like Want To See You Suffer","Puzzle Dig","Reward","Tribal","CH0511","c(""199"", ""200"", ""201"", ""202"")","c(""Sundra"", ""Becky"", ""Ozzy"", ""Yul"")","c(""Aitutaki"", ""Aitutaki"", ""Aitutaki"", ""Aitutaki"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Cook Islands",13,11,27,"Why Would You Trust Me?","Get a Grip","Immunity","Individual","CH0407","201","Ozzy","NA","Winner"
"Survivor: Cook Islands",13,12,30,"You're a Rat...","Recollection","Immunity","Individual","CH0538","198","Adam","NA","Winner"
"Survivor: Cook Islands",13,12,30,"You're a Rat...","Survivor Auction","Reward","Individual","CH0143","NA","NA","NA","Winner"
"Survivor: Cook Islands",13,13,33,"Arranging a Hit","Troubled Water","Immunity","Individual","CH0416","201","Ozzy","NA","Winner"
"Survivor: Cook Islands",13,13,33,"Arranging a Hit","Fire Fighter","Reward","Individual","CH0399","c(""197"", ""198"", ""199"")","c(""Parvati"", ""Adam"", ""Sundra"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Cook Islands",13,14,36,"I Have the Advantage...For Once","Cannonball Run","Immunity","Individual","CH0539","201","Ozzy","NA","Winner"
"Survivor: Cook Islands",13,14,36,"I Have the Advantage...For Once","Mud Pack","Reward","Individual","CH0097","c(""201"", ""197"", ""202"")","c(""Ozzy"", ""Parvati"", ""Yul"")","c(""NA"", ""NA"", ""NA"")","c(""Winner"", ""Chosen to participate"", ""Chosen to participate"")"
"Survivor: Cook Islands",13,15,37,"This Tribe Will Self-Destruct in 5, 4, 3...","Out on a Limb","Immunity","Individual","CH0054","201","Ozzy","NA","Winner"
"Survivor: Cook Islands",13,15,38,"This Tribe Will Self-Destruct in 5, 4, 3...","Perch","Immunity","Individual","CH0890","201","Ozzy","NA","Winner"
"Survivor: Fiji",14,1,3,"Something Cruel Is About to Happen...Real Soon","Chariots of Mire","Reward and Immunity","Tribal","CH0541","c(""206"", ""207"", ""211"", ""213"", ""215"", ""216"", ""217"", ""219"", ""220"")","c(""Gary"", ""Liliana"", ""Lisi"", ""Edgardo"", ""Alex"", ""Stacy"", ""Boo"", ""Dreamz"", ""Cassandra"")","c(""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Fiji",14,2,6,"Snakes Are Misunderstood...We Have an Understanding Now","Supply Ships","Reward and Immunity","Tribal","CH0542","c(""206"", ""207"", ""211"", ""213"", ""215"", ""216"", ""217"", ""219"", ""220"")","c(""Gary"", ""Liliana"", ""Lisi"", ""Edgardo"", ""Alex"", ""Stacy"", ""Boo"", ""Dreamz"", ""Cassandra"")","c(""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Fiji",14,3,8,"This Is Not Survival...It's Thrival","Buggin' Out","Immunity","Tribal","CH0004","c(""206"", ""207"", ""211"", ""213"", ""215"", ""216"", ""217"", ""219"", ""220"")","c(""Gary"", ""Liliana"", ""Lisi"", ""Edgardo"", ""Alex"", ""Stacy"", ""Boo"", ""Dreamz"", ""Cassandra"")","c(""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
"Survivor: Fiji",14,3,8,"This Is Not Survival...It's Thrival","Slip, Slide and Score","Reward","Tribal","CH0545","c(""206"", ""207"", ""211"", ""213"", ""215"", ""216"", ""217"", ""219"", ""220"")","c(""Gary"", ""Liliana"", ""Lisi"", ""Edgardo"", ""Alex"", ""Stacy"", ""Boo"", ""Dreamz"", ""Cassandra"")","c(""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"", ""Moto"")","c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"")"
